[01-Jul-2012 11:59:13] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 105
[01-Jul-2012 11:59:18] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 101
[01-Jul-2012 11:59:18] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 102
[01-Jul-2012 11:59:18] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 105
[01-Jul-2012 11:59:25] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 101
[01-Jul-2012 11:59:25] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 102
[01-Jul-2012 11:59:25] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 105
[01-Jul-2012 11:59:59] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 101
[01-Jul-2012 11:59:59] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 102
[01-Jul-2012 11:59:59] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 105
[01-Jul-2012 12:00:07] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 101
[01-Jul-2012 12:00:07] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 102
[01-Jul-2012 12:00:07] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 105
[01-Jul-2012 12:00:09] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 101
[01-Jul-2012 12:00:09] PHP Notice:  Use of undefined constant php - assumed 'php' in D:\xampp\htdocs\projects\belmar\admin\menus.php on line 102
